#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_3222065 flag=1 multi=3.0000 len=359	3.9721	359	0.3565	100.0000	359	5	5	0.3527	3	2.09
k127_3222436 flag=1 multi=1.0000 len=447	1.6779	447	0.5884	100.0000	447	3	2	0.5840	2	0.71
k127_3222929 flag=0 multi=7.9110 len=318	0.0000	318	0.3931	0.0000	0	0	0	0.0000	0	0.00
k127_3223333 flag=0 multi=58.3309 len=2224	2.6461	2224	0.5477	91.5468	2036	20	21	0.5490	2	2.54
k127_3224025 flag=0 multi=8.9764 len=1607	12.3597	1607	0.4648	100.0000	1607	70	68	0.4660	13	6.22
k127_3224483 flag=1 multi=4.0000 len=301	0.0000	301	0.4518	0.0000	0	0	0	0.0000	0	0.00
k127_3224578 flag=1 multi=2.0000 len=375	2.4000	375	0.3947	100.0000	375	3	3	0.4033	2	1.06
k127_3225350 flag=1 multi=5.0000 len=748	3.5013	748	0.3061	80.2139	600	9	9	0.3135	3	2.99
k127_3225801 flag=1 multi=6.0000 len=967	0.0000	967	0.4230	0.0000	0	0	0	0.0000	0	0.00
k127_3226542 flag=1 multi=9.0000 len=518	0.0000	518	0.3803	0.0000	0	0	0	0.0000	0	0.00
k127_3227437 flag=1 multi=7.0000 len=674	0.0000	674	0.4540	0.0000	0	0	0	0.0000	0	0.00
k127_3227451 flag=1 multi=5.0000 len=809	0.3671	809	0.4536	34.4870	279	1	1	0.4747	0	0.53
k127_3228549 flag=1 multi=3.0000 len=365	0.0000	365	0.4000	0.0000	0	0	0	0.0000	0	0.00
k127_3228588 flag=1 multi=2.0000 len=360	0.0000	360	0.4889	0.0000	0	0	0	0.0000	0	0.00
k127_3229208 flag=1 multi=2.0000 len=328	0.0000	328	0.4787	0.0000	0	0	0	0.0000	0	0.00
k127_3229607 flag=1 multi=40.0000 len=3567	0.0000	3567	0.4570	0.0000	0	0	0	0.0000	0	0.00
k127_3229642 flag=1 multi=5.1683 len=1523	0.0000	1523	0.3375	0.0000	0	0	0	0.0000	0	0.00
k127_3230159 flag=1 multi=3.0000 len=507	6.0789	507	0.4813	100.0000	507	10	11	0.4890	5	3.99
k127_3230325 flag=1 multi=3.0000 len=405	1.3432	405	0.3630	41.2346	167	2	2	0.3511	0	1.72
k127_3231005 flag=1 multi=8.0000 len=1646	0.0000	1646	0.5200	0.0000	0	0	0	0.0000	0	0.00
k127_3231592 flag=1 multi=5.0000 len=312	0.0000	312	0.4199	0.0000	0	0	0	0.0000	0	0.00
k127_3232296 flag=1 multi=2.0000 len=305	0.0000	305	0.4393	0.0000	0	0	0	0.0000	0	0.00
k127_3232311 flag=1 multi=15.2936 len=1125	0.0000	1125	0.4818	0.0000	0	0	0	0.0000	0	0.00
k127_3232329 flag=1 multi=4.0000 len=420	0.0000	420	0.3952	0.0000	0	0	0	0.0000	0	0.00
k127_3232663 flag=1 multi=5.0000 len=531	0.0000	531	0.4953	0.0000	0	0	0	0.0000	0	0.00
k127_3233282 flag=1 multi=3.0000 len=360	4.0833	360	0.5639	100.0000	360	5	5	0.5721	3	2.56
k127_3235600 flag=1 multi=6.0000 len=558	0.0000	558	0.4194	0.0000	0	0	0	0.0000	0	0.00
k127_3236071 flag=1 multi=3.0000 len=412	0.0000	412	0.4782	0.0000	0	0	0	0.0000	0	0.00
k127_3236308 flag=0 multi=7.0000 len=2205	0.3760	2205	0.4526	21.2698	469	3	3	0.4897	0	0.75
k127_3237547 flag=1 multi=5.0000 len=640	0.0000	640	0.5172	0.0000	0	0	0	0.0000	0	0.00
k127_3237918 flag=1 multi=7.0000 len=1053	8.1500	1053	0.3628	100.0000	1053	30	29	0.3634	8	4.87
k127_3238596 flag=1 multi=2.0000 len=308	0.0000	308	0.4643	0.0000	0	0	0	0.0000	0	0.00
k127_3238964 flag=1 multi=5.0000 len=2692	5.8105	2692	0.4454	100.0000	2692	54	54	0.4412	5	3.30
k127_3239164 flag=0 multi=41.6618 len=1221	78.8305	1221	0.3833	100.0000	1221	329	330	0.3904	78	32.31
k127_3239588 flag=0 multi=42.3929 len=379	22.6412	379	0.3720	100.0000	379	29	30	0.3796	27	11.63
k127_3239791 flag=1 multi=3.0000 len=634	0.0000	634	0.3722	0.0000	0	0	0	0.0000	0	0.00
k127_3240337 flag=1 multi=2.0000 len=305	0.0000	305	0.3311	0.0000	0	0	0	0.0000	0	0.00
k127_3241364 flag=1 multi=3.0000 len=375	0.0000	375	0.4587	0.0000	0	0	0	0.0000	0	0.00
k127_3241389 flag=1 multi=2.0000 len=354	0.0000	354	0.3164	0.0000	0	0	0	0.0000	0	0.00
k127_3241459 flag=1 multi=9.0000 len=3739	0.0000	3739	0.3581	0.0000	0	0	0	0.0000	0	0.00
k127_3242241 flag=0 multi=102.3892 len=1273	114.0495	1273	0.4784	100.0000	1273	527	480	0.4745	116	49.48
k127_3242698 flag=1 multi=1.0000 len=304	0.0000	304	0.5000	0.0000	0	0	0	0.0000	0	0.00
k127_3242751 flag=1 multi=3.0000 len=540	3.1056	540	0.4926	100.0000	540	6	6	0.4973	3	1.33
k127_3243734 flag=1 multi=16.0000 len=3599	20.1364	3599	0.5832	100.0000	3599	250	250	0.5793	19	9.45
k127_3245168 flag=1 multi=1.0000 len=325	1.8462	325	0.4615	100.0000	325	2	2	0.4483	2	0.82
k127_3245864 flag=1 multi=2.0000 len=519	0.0000	519	0.4451	0.0000	0	0	0	0.0000	0	0.00
k127_3245894 flag=1 multi=3.0000 len=457	0.0000	457	0.3501	0.0000	0	0	0	0.0000	0	0.00
k127_3245981 flag=1 multi=3.0000 len=817	0.0000	817	0.4712	0.0000	0	0	0	0.0000	0	0.00
k127_3246075 flag=1 multi=4.0000 len=448	0.0000	448	0.4487	0.0000	0	0	0	0.0000	0	0.00
k127_3247497 flag=1 multi=2.0000 len=322	0.0000	322	0.4255	0.0000	0	0	0	0.0000	0	0.00
k127_3248324 flag=1 multi=3.0000 len=571	0.0000	571	0.4396	0.0000	0	0	0	0.0000	0	0.00
k127_3248658 flag=1 multi=2.0000 len=491	0.0000	491	0.4705	0.0000	0	0	0	0.0000	0	0.00
k127_3248782 flag=0 multi=10.0000 len=1290	2.1829	1290	0.4225	75.5039	974	7	12	0.4404	1	1.98
k127_3249532 flag=1 multi=23.0000 len=2994	0.0000	2994	0.6259	0.0000	0	0	0	0.0000	0	0.00
k127_3249540 flag=1 multi=92.0000 len=719	0.0000	719	0.4353	0.0000	0	0	0	0.0000	0	0.00
k127_3249609 flag=1 multi=3.0000 len=618	0.4531	618	0.3673	22.6537	140	1	1	0.3857	0	0.84
k127_3249676 flag=1 multi=19.0504 len=464	0.0000	464	0.5647	0.0000	0	0	0	0.0000	0	0.00
k127_3250326 flag=1 multi=3.0000 len=547	3.9671	547	0.3711	100.0000	547	9	6	0.3645	4	1.45
k127_3250783 flag=1 multi=3.0000 len=553	3.5154	553	0.3382	100.0000	553	7	7	0.3338	4	1.69
k127_3251057 flag=1 multi=7.0000 len=1079	0.0000	1079	0.5125	0.0000	0	0	0	0.0000	0	0.00
k127_3251287 flag=1 multi=2.0000 len=384	0.0000	384	0.4089	0.0000	0	0	0	0.0000	0	0.00
k127_3251731 flag=1 multi=2.0000 len=395	0.0000	395	0.3418	0.0000	0	0	0	0.0000	0	0.00
k127_3251860 flag=1 multi=4.0000 len=735	7.8204	735	0.5279	92.7891	682	20	20	0.5110	8	4.82
k127_3252004 flag=1 multi=7.0000 len=623	0.0000	623	0.4831	0.0000	0	0	0	0.0000	0	0.00
k127_3252450 flag=1 multi=82.0000 len=7855	0.0000	7855	0.3865	0.0000	0	0	0	0.0000	0	0.00
k127_3253025 flag=1 multi=9.0000 len=5631	10.7294	5631	0.6605	100.0000	5631	207	207	0.6570	10	5.47
k127_3253231 flag=1 multi=2.0000 len=649	0.0000	649	0.4823	0.0000	0	0	0	0.0000	0	0.00
k127_3253376 flag=1 multi=2.0000 len=375	0.0000	375	0.4213	0.0000	0	0	0	0.0000	0	0.00
k127_3253732 flag=1 multi=2.0000 len=548	3.5529	548	0.3942	100.0000	548	5	8	0.3980	3	1.34
k127_3254129 flag=1 multi=1.0000 len=365	0.0000	365	0.3671	0.0000	0	0	0	0.0000	0	0.00
k127_3254568 flag=1 multi=24.0000 len=8956	25.3628	8956	0.3449	100.0000	8956	779	779	0.3461	23	13.01
k127_3254843 flag=0 multi=10.0000 len=392	0.0000	392	0.4617	0.0000	0	0	0	0.0000	0	0.00
k127_3254898 flag=1 multi=34.0000 len=2929	0.1536	2929	0.3861	5.1212	150	0	3	0.3956	0	0.66
k127_3255452 flag=1 multi=25.6952 len=9411	0.0415	9411	0.5586	2.6246	247	2	2	0.5678	0	0.27
k127_3255832 flag=0 multi=20.9158 len=1314	0.8836	1314	0.4216	46.7275	614	4	4	0.4203	0	1.27
k127_3255840 flag=1 multi=2.0000 len=341	0.0000	341	0.4575	0.0000	0	0	0	0.0000	0	0.00
k127_3255916 flag=1 multi=7.0000 len=2092	0.0000	2092	0.3915	0.0000	0	0	0	0.0000	0	0.00
k127_3256230 flag=1 multi=14.0000 len=718	0.0000	718	0.5111	0.0000	0	0	0	0.0000	0	0.00
k127_3256853 flag=1 multi=7.0000 len=858	0.0000	858	0.3904	0.0000	0	0	0	0.0000	0	0.00
k127_3257898 flag=1 multi=15.0000 len=374	0.0000	374	0.4305	0.0000	0	0	0	0.0000	0	0.00
k127_3257961 flag=0 multi=36.6721 len=1112	19.3318	1112	0.3022	98.9209	1100	71	74	0.3110	19	11.56
k127_3257986 flag=1 multi=2.0000 len=334	0.0000	334	0.6108	0.0000	0	0	0	0.0000	0	0.00
k127_3258027 flag=1 multi=10.0000 len=1171	0.4996	1171	0.3851	35.9522	421	2	2	0.4000	0	0.73
k127_3258342 flag=1 multi=2.0000 len=338	0.0000	338	0.4260	0.0000	0	0	0	0.0000	0	0.00
k127_3258427 flag=1 multi=3.0000 len=607	0.4382	607	0.3690	21.9110	133	1	1	0.3759	0	0.83
k127_3258554 flag=1 multi=5.0000 len=673	5.9079	673	0.5230	95.9881	646	14	14	0.5485	3	5.17
k127_3259075 flag=1 multi=3.0000 len=639	4.4429	639	0.4851	100.0000	639	9	10	0.4889	4	1.94
k127_3259151 flag=1 multi=6.0000 len=1249	0.1201	1249	0.3467	12.0096	150	1	0	0.3733	0	0.32
k127_3259252 flag=1 multi=5.0000 len=351	0.0000	351	0.4558	0.0000	0	0	0	0.0000	0	0.00
k127_3260163 flag=1 multi=7.0000 len=448	0.0000	448	0.4107	0.0000	0	0	0	0.0000	0	0.00
k127_3260167 flag=1 multi=11.0000 len=2934	0.0000	2934	0.4455	0.0000	0	0	0	0.0000	0	0.00
k127_3261765 flag=1 multi=3.0000 len=592	0.5068	592	0.4510	37.6689	223	1	1	0.4233	0	0.71
k127_3262603 flag=1 multi=2.0000 len=395	0.0000	395	0.4987	0.0000	0	0	0	0.0000	0	0.00
k127_3264036 flag=1 multi=4.0000 len=564	0.0000	564	0.4468	0.0000	0	0	0	0.0000	0	0.00
k127_3264527 flag=1 multi=3.0000 len=454	0.0000	454	0.5110	0.0000	0	0	0	0.0000	0	0.00
k127_3264706 flag=1 multi=3.0000 len=492	0.0000	492	0.5183	0.0000	0	0	0	0.0000	0	0.00
k127_3264862 flag=1 multi=20.0000 len=3387	0.0000	3387	0.3832	0.0000	0	0	0	0.0000	0	0.00
k127_3265193 flag=1 multi=34.5984 len=376	0.0000	376	0.5346	0.0000	0	0	0	0.0000	0	0.00
k127_3266968 flag=1 multi=4.0000 len=987	5.2361	987	0.6626	100.0000	987	17	18	0.6562	5	3.09
k127_3266974 flag=1 multi=2.0000 len=340	0.0000	340	0.5588	0.0000	0	0	0	0.0000	0	0.00
k127_3267588 flag=1 multi=2.0000 len=447	1.0067	447	0.4631	82.9978	371	1	2	0.4733	1	0.59
k127_3267713 flag=1 multi=3.0000 len=644	0.0000	644	0.5078	0.0000	0	0	0	0.0000	0	0.00
k127_3268262 flag=1 multi=20.0000 len=8871	0.0000	8871	0.4756	0.0000	0	0	0	0.0000	0	0.00
k127_3268392 flag=1 multi=5.0000 len=475	0.0000	475	0.3347	0.0000	0	0	0	0.0000	0	0.00
k127_3268663 flag=1 multi=4.0000 len=544	0.0000	544	0.4945	0.0000	0	0	0	0.0000	0	0.00
k127_3269526 flag=1 multi=5.0000 len=2244	0.0000	2244	0.5619	0.0000	0	0	0	0.0000	0	0.00
k127_3270248 flag=1 multi=3.0000 len=596	0.0000	596	0.4262	0.0000	0	0	0	0.0000	0	0.00
k127_3270554 flag=1 multi=8.0000 len=986	10.0659	986	0.4554	100.0000	986	34	34	0.4506	9	6.04
k127_3270650 flag=1 multi=8.0000 len=1983	0.0000	1983	0.5577	0.0000	0	0	0	0.0000	0	0.00
k127_3270905 flag=1 multi=6.0000 len=483	0.0000	483	0.4803	0.0000	0	0	0	0.0000	0	0.00
k127_3272556 flag=1 multi=16.0000 len=4430	17.7133	4430	0.4941	100.0000	4430	267	268	0.5007	17	7.66
k127_3273586 flag=1 multi=2.0000 len=328	2.1433	328	0.5091	100.0000	328	2	3	0.5171	2	0.72
k127_3273671 flag=1 multi=53.3878 len=3397	0.0000	3397	0.4937	0.0000	0	0	0	0.0000	0	0.00
k127_3273924 flag=1 multi=5.0000 len=1399	0.0000	1399	0.4039	0.0000	0	0	0	0.0000	0	0.00
k127_3274922 flag=1 multi=7.0000 len=2137	0.0000	2137	0.4169	0.0000	0	0	0	0.0000	0	0.00
k127_3275881 flag=1 multi=4.0000 len=495	0.0000	495	0.4485	0.0000	0	0	0	0.0000	0	0.00
k127_3276040 flag=1 multi=3.0000 len=389	0.0000	389	0.4627	0.0000	0	0	0	0.0000	0	0.00
k127_3276202 flag=1 multi=9.0000 len=1004	0.0000	1004	0.4502	0.0000	0	0	0	0.0000	0	0.00
k127_3276207 flag=0 multi=43.2721 len=3993	66.9394	3993	0.4836	100.0000	3993	918	914	0.4885	56	48.68
k127_3276288 flag=1 multi=10.0000 len=1395	2.1118	1395	0.4330	66.6667	930	10	10	0.4470	1	2.15
k127_3277278 flag=1 multi=11.0000 len=1055	0.0000	1055	0.5299	0.0000	0	0	0	0.0000	0	0.00
k127_3277299 flag=1 multi=2.0000 len=925	0.0000	925	0.4497	0.0000	0	0	0	0.0000	0	0.00
k127_3277641 flag=1 multi=5.0000 len=409	0.0000	409	0.3619	0.0000	0	0	0	0.0000	0	0.00
k127_3277849 flag=1 multi=5.0000 len=1192	6.1091	1192	0.4136	100.0000	1192	24	25	0.4199	5	3.34
k127_3280309 flag=1 multi=2.0000 len=401	2.6185	401	0.4589	100.0000	401	4	3	0.4400	2	1.27
k127_3280409 flag=1 multi=2.0000 len=468	1.2821	468	0.4786	100.0000	468	2	2	0.4750	1	0.45
k127_3281419 flag=1 multi=4.0000 len=427	0.0000	427	0.4286	0.0000	0	0	0	0.0000	0	0.00
k127_3282731 flag=1 multi=3.0000 len=390	0.0000	390	0.3821	0.0000	0	0	0	0.0000	0	0.00
k127_3283031 flag=1 multi=7.0000 len=705	0.0000	705	0.5191	0.0000	0	0	0	0.0000	0	0.00
k127_3283705 flag=1 multi=3.0000 len=769	3.5176	769	0.4733	100.0000	769	9	10	0.4795	3	1.67
k127_3284126 flag=0 multi=41.7888 len=430	59.2581	430	0.4209	100.0000	430	100	85	0.4198	64	21.58
k127_3286370 flag=1 multi=4.0000 len=425	0.0000	425	0.4471	0.0000	0	0	0	0.0000	0	0.00
k127_3287197 flag=1 multi=4.0000 len=417	0.0000	417	0.3501	0.0000	0	0	0	0.0000	0	0.00
k127_3287387 flag=1 multi=2.0000 len=388	3.3222	388	0.4510	100.0000	388	5	5	0.4568	3	0.81
k127_3288220 flag=1 multi=4.0000 len=712	0.0000	712	0.4944	0.0000	0	0	0	0.0000	0	0.00
k127_3288249 flag=1 multi=6.0000 len=1908	6.2820	1908	0.3669	96.7505	1846	41	41	0.3664	7	3.34
k127_3289971 flag=1 multi=9.0000 len=1367	0.0000	1367	0.3475	0.0000	0	0	0	0.0000	0	0.00
k127_3290050 flag=1 multi=3.0000 len=431	0.0000	431	0.4107	0.0000	0	0	0	0.0000	0	0.00
k127_3290788 flag=1 multi=8.0000 len=590	10.4915	590	0.3864	99.6610	588	21	22	0.3780	8	8.41
k127_3291076 flag=1 multi=3.0000 len=624	3.6779	624	0.5673	97.7564	610	8	8	0.5686	4	1.94
k127_3291615 flag=1 multi=6.0000 len=2777	7.7108	2777	0.4062	100.0000	2777	75	72	0.4047	7	3.97
k127_3291769 flag=1 multi=7.0000 len=458	0.0000	458	0.4258	0.0000	0	0	0	0.0000	0	0.00
k127_3291927 flag=1 multi=13.0000 len=3550	17.6130	3550	0.5011	100.0000	3550	213	213	0.5012	16	7.74
k127_3291969 flag=1 multi=7.0000 len=413	0.0000	413	0.3850	0.0000	0	0	0	0.0000	0	0.00
k127_3292548 flag=1 multi=1.0000 len=335	0.0000	335	0.4090	0.0000	0	0	0	0.0000	0	0.00
k127_3294193 flag=1 multi=7.0000 len=1666	0.0000	1666	0.4862	0.0000	0	0	0	0.0000	0	0.00
k127_3294219 flag=1 multi=3.0000 len=311	0.0000	311	0.3280	0.0000	0	0	0	0.0000	0	0.00
k127_3295587 flag=1 multi=4.0000 len=678	1.2817	678	0.3732	60.9145	413	3	3	0.3452	1	1.22
k127_3296498 flag=1 multi=10.0000 len=812	0.0000	812	0.3842	0.0000	0	0	0	0.0000	0	0.00
k127_3296785 flag=1 multi=2.0000 len=417	2.1583	417	0.3309	96.4029	402	3	3	0.3456	2	0.95
k127_3297438 flag=1 multi=2.0000 len=666	0.0000	666	0.3949	0.0000	0	0	0	0.0000	0	0.00
k127_3297546 flag=1 multi=4.0000 len=486	0.0000	486	0.4547	0.0000	0	0	0	0.0000	0	0.00
k127_3297907 flag=1 multi=9.0000 len=613	5.2626	613	0.5351	86.1338	528	10	12	0.5381	4	3.93
k127_3298493 flag=1 multi=4.0000 len=482	0.0000	482	0.5622	0.0000	0	0	0	0.0000	0	0.00
k127_3298726 flag=1 multi=3.0000 len=515	3.4951	515	0.3922	100.0000	515	6	6	0.4067	3	1.62
k127_3299232 flag=1 multi=3.0000 len=695	9.0791	695	0.5856	97.1223	675	23	23	0.6068	9	5.00
k127_3299376 flag=1 multi=14.0000 len=2002	0.0000	2002	0.4820	0.0000	0	0	0	0.0000	0	0.00
k127_3299808 flag=1 multi=10.0000 len=948	0.0000	948	0.4810	0.0000	0	0	0	0.0000	0	0.00
k127_3299881 flag=1 multi=30.0000 len=2151	10.7462	2151	0.4984	73.8261	1588	79	78	0.4974	9	11.21
k127_3299962 flag=1 multi=3.0000 len=909	0.0000	909	0.4301	0.0000	0	0	0	0.0000	0	0.00
k127_3300522 flag=1 multi=5.0000 len=679	5.0633	679	0.3564	100.0000	679	11	12	0.3550	5	3.01
k127_3300559 flag=1 multi=12.0000 len=785	0.0000	785	0.4548	0.0000	0	0	0	0.0000	0	0.00
k127_3301056 flag=1 multi=3.0000 len=507	0.0000	507	0.5187	0.0000	0	0	0	0.0000	0	0.00
k127_3301705 flag=1 multi=5.0000 len=445	0.0000	445	0.4517	0.0000	0	0	0	0.0000	0	0.00
k127_3301706 flag=1 multi=4.0000 len=1307	0.0000	1307	0.5425	0.0000	0	0	0	0.0000	0	0.00
k127_3301738 flag=1 multi=15.0000 len=818	0.0000	818	0.4976	0.0000	0	0	0	0.0000	0	0.00
k127_3301774 flag=1 multi=2.0000 len=340	0.0000	340	0.3588	0.0000	0	0	0	0.0000	0	0.00
k127_3303538 flag=1 multi=3.0000 len=378	0.0000	378	0.4524	0.0000	0	0	0	0.0000	0	0.00
k127_3304162 flag=1 multi=4.0000 len=603	0.0000	603	0.4411	0.0000	0	0	0	0.0000	0	0.00
k127_3304573 flag=1 multi=3.0000 len=542	2.2786	542	0.3413	75.4613	409	5	5	0.3215	2	1.82
k127_3304688 flag=1 multi=8.0000 len=1327	0.0000	1327	0.5516	0.0000	0	0	0	0.0000	0	0.00
k127_3305032 flag=1 multi=6.0000 len=1948	6.9117	1948	0.4861	99.6407	1941	46	47	0.4895	6	4.61
k127_3305266 flag=1 multi=7.0000 len=622	6.1688	622	0.4389	100.0000	622	13	13	0.4420	5	3.85
k127_3305394 flag=1 multi=4.0000 len=813	0.0000	813	0.4613	0.0000	0	0	0	0.0000	0	0.00
k127_3306873 flag=1 multi=10.0000 len=465	0.0000	465	0.4086	0.0000	0	0	0	0.0000	0	0.00
k127_3307949 flag=1 multi=2.0000 len=417	0.7122	417	0.3213	36.2110	151	1	1	0.3502	0	0.95
k127_3308763 flag=1 multi=15.0000 len=477	0.0000	477	0.3711	0.0000	0	0	0	0.0000	0	0.00
k127_3309319 flag=1 multi=14.3644 len=2177	8.2807	2177	0.4336	100.0000	2177	63	60	0.4353	7	5.86
k127_3309783 flag=1 multi=8.0000 len=2899	9.5312	2899	0.5371	100.0000	2899	92	95	0.5380	9	5.45
k127_3310119 flag=1 multi=3.0000 len=349	0.0000	349	0.3381	0.0000	0	0	0	0.0000	0	0.00
k127_3310600 flag=1 multi=5.0000 len=827	0.0000	827	0.5151	0.0000	0	0	0	0.0000	0	0.00
k127_3310624 flag=1 multi=2.0000 len=308	0.0000	308	0.4221	0.0000	0	0	0	0.0000	0	0.00
k127_3311016 flag=1 multi=3.0000 len=328	2.6646	328	0.5244	87.5000	287	3	3	0.5039	2	1.75
k127_3311297 flag=1 multi=2.0000 len=585	0.0000	585	0.4479	0.0000	0	0	0	0.0000	0	0.00
k127_3312650 flag=1 multi=2.0000 len=323	0.0000	323	0.4334	0.0000	0	0	0	0.0000	0	0.00
k127_3312999 flag=1 multi=11.0000 len=3856	0.0000	3856	0.4007	0.0000	0	0	0	0.0000	0	0.00
k127_3313083 flag=1 multi=4.0000 len=629	0.0000	629	0.4658	0.0000	0	0	0	0.0000	0	0.00
k127_3313594 flag=1 multi=23.0000 len=1060	0.0000	1060	0.3830	0.0000	0	0	0	0.0000	0	0.00
k127_3313601 flag=1 multi=17.0000 len=4641	20.1321	4641	0.4057	100.0000	4641	321	321	0.4181	20	9.33
k127_3314316 flag=1 multi=3.0000 len=397	0.0000	397	0.5139	0.0000	0	0	0	0.0000	0	0.00
k127_3314354 flag=0 multi=13.0688 len=839	0.0000	839	0.4636	0.0000	0	0	0	0.0000	0	0.00
k127_3314748 flag=1 multi=2.0000 len=316	0.0000	316	0.3703	0.0000	0	0	0	0.0000	0	0.00
k127_3314821 flag=1 multi=2.0000 len=328	2.6646	328	0.3598	92.6829	304	1	5	0.3627	3	1.13
k127_3314900 flag=1 multi=3.0000 len=419	5.1885	419	0.4224	100.0000	419	8	7	0.4411	3	4.13
k127_3316071 flag=1 multi=6.0000 len=2375	0.0000	2375	0.5082	0.0000	0	0	0	0.0000	0	0.00
k127_3316202 flag=1 multi=9.0000 len=1184	0.0000	1184	0.4578	0.0000	0	0	0	0.0000	0	0.00
k127_3316254 flag=1 multi=5.0000 len=844	0.0000	844	0.4526	0.0000	0	0	0	0.0000	0	0.00
k127_3318641 flag=1 multi=3.0000 len=379	0.0000	379	0.4169	0.0000	0	0	0	0.0000	0	0.00
k127_3320230 flag=1 multi=28.0000 len=1734	27.6672	1734	0.3512	100.0000	1734	171	171	0.3487	27	14.80
k127_3320923 flag=1 multi=3.0000 len=740	0.0000	740	0.4135	0.0000	0	0	0	0.0000	0	0.00
k127_3321476 flag=1 multi=5.0000 len=1212	0.0000	1212	0.3812	0.0000	0	0	0	0.0000	0	0.00
k127_3321651 flag=1 multi=14.0909 len=457	0.0000	457	0.4376	0.0000	0	0	0	0.0000	0	0.00
k127_3321989 flag=1 multi=5.0000 len=353	2.0567	353	0.5751	96.3173	340	2	3	0.5572	2	0.92
k127_3323345 flag=1 multi=1.0000 len=349	0.0000	349	0.4814	0.0000	0	0	0	0.0000	0	0.00
k127_3323875 flag=1 multi=8.0000 len=854	2.4801	854	0.4625	83.1382	710	8	7	0.4618	3	1.70
k127_3324237 flag=1 multi=17.5139 len=668	0.8982	668	0.3892	53.2934	356	2	2	0.3767	1	0.97
k127_3324818 flag=1 multi=6.0000 len=358	0.0000	358	0.4972	0.0000	0	0	0	0.0000	0	0.00
k127_3325500 flag=1 multi=2.0000 len=581	1.0327	581	0.3941	78.8296	458	2	2	0.4200	1	0.68
k127_3326077 flag=1 multi=2.0000 len=430	2.0930	430	0.5442	100.0000	430	3	3	0.5478	2	0.64
k127_3326542 flag=1 multi=3.0000 len=414	0.0000	414	0.3164	0.0000	0	0	0	0.0000	0	0.00
k127_3326733 flag=1 multi=2.0000 len=398	0.0000	398	0.4221	0.0000	0	0	0	0.0000	0	0.00
k127_3327697 flag=1 multi=2.0000 len=528	0.0000	528	0.4470	0.0000	0	0	0	0.0000	0	0.00
k127_3328594 flag=1 multi=3.0000 len=433	0.0000	433	0.4342	0.0000	0	0	0	0.0000	0	0.00
k127_3328884 flag=1 multi=1.0000 len=388	0.0000	388	0.3557	0.0000	0	0	0	0.0000	0	0.00
k127_3328964 flag=1 multi=9.0000 len=302	2.9338	302	0.4404	100.0000	302	4	2	0.4256	3	1.27
k127_3329002 flag=1 multi=7.0000 len=488	0.0000	488	0.4734	0.0000	0	0	0	0.0000	0	0.00
k127_3330562 flag=1 multi=5.0000 len=652	0.0000	652	0.3819	0.0000	0	0	0	0.0000	0	0.00
k127_3330877 flag=1 multi=8.0000 len=1348	0.0000	1348	0.4755	0.0000	0	0	0	0.0000	0	0.00
k127_3331931 flag=1 multi=4.0000 len=1022	0.0000	1022	0.5147	0.0000	0	0	0	0.0000	0	0.00
k127_3332002 flag=1 multi=8.0000 len=4129	9.4837	4129	0.4154	100.0000	4129	134	135	0.4156	9	4.61
k127_3333032 flag=1 multi=2.0000 len=362	0.0000	362	0.5055	0.0000	0	0	0	0.0000	0	0.00
k127_3333068 flag=1 multi=5.0000 len=696	6.4411	696	0.4339	100.0000	696	14	16	0.4225	6	3.97
k127_3333485 flag=1 multi=2.0000 len=302	0.0000	302	0.4305	0.0000	0	0	0	0.0000	0	0.00
k127_3334039 flag=1 multi=5.0000 len=403	0.0000	403	0.3921	0.0000	0	0	0	0.0000	0	0.00
k127_3334302 flag=1 multi=2.0000 len=473	1.2685	473	0.3023	79.7040	377	2	2	0.2983	1	0.83
k127_3335827 flag=1 multi=9.0000 len=1453	0.0000	1453	0.4694	0.0000	0	0	0	0.0000	0	0.00
k127_3336740 flag=1 multi=2.0000 len=324	2.2840	324	0.4753	100.0000	324	3	2	0.4784	2	1.02
k127_3338120 flag=1 multi=9.0000 len=2127	11.6201	2127	0.3832	99.7649	2122	85	85	0.3893	11	5.84
k127_3339036 flag=1 multi=2.0000 len=379	0.0000	379	0.5673	0.0000	0	0	0	0.0000	0	0.00
k127_3339834 flag=0 multi=5.0000 len=1066	8.3771	1066	0.3621	94.5591	1008	28	35	0.3678	8	5.55
k127_3340029 flag=1 multi=2.0000 len=391	0.0000	391	0.3299	0.0000	0	0	0	0.0000	0	0.00
k127_3340079 flag=1 multi=2.0000 len=678	2.2124	678	0.4897	100.0000	678	5	5	0.4960	2	0.66
k127_3341112 flag=1 multi=2.0000 len=678	2.8230	678	0.4971	100.0000	678	6	7	0.5010	2	1.56
k127_3341822 flag=1 multi=7.0000 len=974	0.0000	974	0.4415	0.0000	0	0	0	0.0000	0	0.00
k127_3342525 flag=1 multi=10.0000 len=1351	7.9090	1351	0.4989	100.0000	1351	36	37	0.5124	9	4.04
k127_3342818 flag=1 multi=14.8251 len=1831	0.0000	1831	0.4184	0.0000	0	0	0	0.0000	0	0.00
k127_3343095 flag=1 multi=7.0000 len=692	0.0000	692	0.4090	0.0000	0	0	0	0.0000	0	0.00
