#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
MN035268.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_3084 hypothetical protein (H4BulkLitter223084_000001), hypothetical protein (H4BulkLitter223084_000002), and RNA-dependent RNA polymerase (H4BulkLitter223084_000003) genes, complete cds	0.0000	2245	0.4913	0.0000	0	0	0	0.0000	0	0.00
MN035267.1 Riboviria sp. isolate H4_Bulk_48_scaffold_61 sequence	0.0000	4898	0.3293	0.0000	0	0	0	0.0000	0	0.00
MN035266.1 Mitovirus sp. isolate H2_Rhizo_Litter_7_scaffold_8592 sequence	0.0000	1283	0.3741	0.0000	0	0	0	0.0000	0	0.00
MN035265.1 Arenavirus sp. isolate H4_Rhizo_43_scaffold_24704 sequence	0.0000	1130	0.2752	0.0000	0	0	0	0.0000	0	0.00
MN035264.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_1620 hypothetical protein (H4Bulk461620_000001) and RNA-dependent RNA polymerase (H4Bulk461620_000002) genes, complete cds	0.0000	2921	0.4026	0.0000	0	0	0	0.0000	0	0.00
MN035263.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_9651 RNA-dependent RNA polymerase (H2Bulk369651_000001) gene, partial cds; hypothetical protein (H2Bulk369651_000002) gene, complete cds; and hypothetical protein (H2Bulk369651_000003) gene, partial cds	0.0000	1858	0.4984	0.0000	0	0	0	0.0000	0	0.00
MN035262.1 Totiviridae sp. isolate H3_Bulk_42_scaffold_9099 sequence	0.0000	1403	0.5403	0.0000	0	0	0	0.0000	0	0.00
MN035261.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_2042 hypothetical protein (H4Bulk462042_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Bulk462042_000002) gene, complete cds	0.0000	2715	0.4663	0.0000	0	0	0	0.0000	0	0.00
MN035260.1 Riboviria sp. isolate H4_Bulk_46_scaffold_13608 sequence	0.0000	1508	0.3919	0.0000	0	0	0	0.0000	0	0.00
MN035259.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_21806 sequence	0.0000	1294	0.2937	0.0000	0	0	0	0.0000	0	0.00
MN035258.1 Leviviridae sp. isolate H4_Rhizo_Litter_19_scaffold_6750 sequence	0.0000	1814	0.4813	0.0000	0	0	0	0.0000	0	0.00
MN035257.1 Leviviridae sp. isolate H3_Bulk_42_scaffold_7981 RNA-dependent RNA polymerase (H3Bulk427981_000001) gene, partial cds; and hypothetical protein (H3Bulk427981_000002) gene, complete cds	0.0000	1456	0.5323	0.0000	0	0	0	0.0000	0	0.00
MN035256.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_756 RNA-dependent RNA polymerase (H4Bulk46756_000001) and hypothetical protein (H4Bulk46756_000002) genes, complete cds; and hypothetical protein (H4Bulk46756_000003) gene, partial cds	0.0000	3722	0.5081	0.0000	0	0	0	0.0000	0	0.00
MN035255.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_4266 sequence	0.0000	2086	0.3082	0.0000	0	0	0	0.0000	0	0.00
MN035254.1 Leviviridae sp. isolate H4_Bulk_Litter_24_scaffold_465_e_1389 sequence	0.0000	1389	0.4752	0.0000	0	0	0	0.0000	0	0.00
MN035253.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_2129 hypothetical protein (H3Bulk422129_000001) gene, partial cds; RNA-dependent RNA polymerase (H3Bulk422129_000002) gene, complete cds; and RNA-dependent RNA polymerase (H3Bulk422129_000003) gene, partial cds	0.0000	2236	0.5072	0.0000	0	0	0	0.0000	0	0.00
MN035252.1 Arenavirus sp. isolate H3_Rhizo_Litter_13_scaffold_2544 sequence	0.0000	1932	0.2650	0.0000	0	0	0	0.0000	0	0.00
MN035251.1 Mitovirus sp. isolate H3_Bulk_41_scaffold_2913 sequence	0.0000	2278	0.4241	0.0000	0	0	0	0.0000	0	0.00
MN035250.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_7463 sequence	0.0000	1655	0.4586	0.0000	0	0	0	0.0000	0	0.00
MN035249.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_11352_e_435 sequence	0.0000	1420	0.5021	0.0000	0	0	0	0.0000	0	0.00
MN035248.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_4773 hypothetical protein (H2Bulk364773_000001), hypothetical protein (H2Bulk364773_000002), RNA-dependent RNA polymerase (H2Bulk364773_000003), and hypothetical protein (H2Bulk364773_000004) genes, complete cds; and hypothetical protein (H2Bulk364773_000005) gene, partial cds	0.0000	1844	0.2977	0.0000	0	0	0	0.0000	0	0.00
MN035247.1 Riboviria sp. isolate H1_Rhizo_27_scaffold_181 sequence	0.0000	6025	0.4440	0.0000	0	0	0	0.0000	0	0.00
MN035246.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_5964 sequence	0.0000	1757	0.4769	0.0000	0	0	0	0.0000	0	0.00
MN035245.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_557 RNA-dependent RNA polymerase (H1Bulk30557_000001) and hypothetical protein (H1Bulk30557_000002) genes, complete cds; and hypothetical protein (H1Bulk30557_000003) gene, partial cds	0.0000	3150	0.5924	0.0000	0	0	0	0.0000	0	0.00
MN035244.1 Mitovirus sp. isolate H4_Bulk_Litter_23_scaffold_1041 sequence	0.0000	2843	0.4059	0.0000	0	0	0	0.0000	0	0.00
MN035243.1 Leviviridae sp. isolate H1_Bulk_Litter_6_scaffold_246 hypothetical protein (H1BulkLitter6246_000001), hypothetical protein (H1BulkLitter6246_000002), hypothetical protein (H1BulkLitter6246_000003), and RNA-dependent RNA polymerase (H1BulkLitter6246_000004) genes, complete cds	0.0000	4247	0.4643	0.0000	0	0	0	0.0000	0	0.00
MN035242.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_3292 sequence	0.0000	2000	0.5195	0.0000	0	0	0	0.0000	0	0.00
MN035241.1 Partitiviridae sp. isolate H4_Bulk_Litter_23_scaffold_7113 sequence	0.0000	1581	0.5047	0.0000	0	0	0	0.0000	0	0.00
MN035240.1 Leviviridae sp. isolate H2_Bulk_Litter_10_scaffold_5341 sequence	0.0000	1623	0.4923	0.0000	0	0	0	0.0000	0	0.00
MN035239.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_6048 RNA-dependent RNA polymerase (H4BulkLitter226048_000001) gene, partial cds; and hypothetical protein (H4BulkLitter226048_000002) gene, complete cds	0.0000	1727	0.4806	0.0000	0	0	0	0.0000	0	0.00
MN035238.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_445 RNA-dependent RNA polymerase (H4Rhizo43445_000001), hypothetical protein (H4Rhizo43445_000002), hypothetical protein (H4Rhizo43445_000003), and hypothetical protein (H4Rhizo43445_000004) genes, complete cds	0.0000	3946	0.4957	0.0000	0	0	0	0.0000	0	0.00
MN035237.1 Picornavirales sp. isolate H1_Rhizo_Litter_1_scaffold_1172 sequence	0.0000	2851	0.3248	0.0000	0	0	0	0.0000	0	0.00
MN035236.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_540 hypothetical protein (H4Bulk46540_000001) gene, partial cds; and hypothetical protein (H4Bulk46540_000002) and RNA-dependent RNA polymerase (H4Bulk46540_000003) genes, complete cds	0.0000	3877	0.5099	0.0000	0	0	0	0.0000	0	0.00
MN035235.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_14302 sequence	0.0000	1607	0.2869	0.0000	0	0	0	0.0000	0	0.00
MN035234.1 Riboviria sp. isolate H1_Rhizo_27_scaffold_6193 sequence	0.0000	1768	0.5164	0.0000	0	0	0	0.0000	0	0.00
MN035233.1 Mitovirus sp. isolate H4_Rhizo_44_scaffold_13301 sequence	0.0000	1299	0.5235	0.0000	0	0	0	0.0000	0	0.00
MN035232.1 Riboviria sp. isolate H2_Rhizo_32_scaffold_31784 sequence	0.0000	1028	0.4300	0.0000	0	0	0	0.0000	0	0.00
MN035230.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_32904 sequence	0.0000	1000	0.4660	0.0000	0	0	0	0.0000	0	0.00
MN035229.1 Leviviridae sp. isolate H2_Bulk_Litter_11_1950_e_2395_1 RNA-dependent RNA polymerase (H2BulkL111950e23951_000001) and hypothetical protein (H2BulkL111950e23951_000002) genes, partial cds	0.0000	1276	0.4820	0.0000	0	0	0	0.0000	0	0.00
MN035227.1 Mitovirus sp. isolate H3_Bulk_41_scaffold_2484 sequence	0.0000	2391	0.4128	0.0000	0	0	0	0.0000	0	0.00
MN035226.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_5604 sequence	0.0000	1892	0.5375	0.0000	0	0	0	0.0000	0	0.00
MN035225.1 Riboviria sp. isolate H4_Rhizo_44_scaffold_16064 sequence	0.0000	1222	0.5532	0.0000	0	0	0	0.0000	0	0.00
MN035224.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_952 hypothetical protein (H4RhizoLitter20952_000001) and RNA-dependent RNA polymerase (H4RhizoLitter20952_000002) genes, complete cds	0.0000	2820	0.3762	0.0000	0	0	0	0.0000	0	0.00
MN035223.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_2423 sequence	0.0000	2284	0.5004	0.0000	0	0	0	0.0000	0	0.00
MN035222.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_849 RNA-dependent RNA polymerase (H4Bulk46849_000001), hypothetical protein (H4Bulk46849_000002), and hypothetical protein (H4Bulk46849_000003) genes, complete cds	0.0000	3619	0.4576	0.0000	0	0	0	0.0000	0	0.00
MN035221.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_1523 sequence	0.0000	2848	0.5102	0.0000	0	0	0	0.0000	0	0.00
MN035220.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_446 RNA-dependent RNA polymerase (H1BulkLitter5446_000001), hypothetical protein (H1BulkLitter5446_000002), hypothetical protein (H1BulkLitter5446_000003), hypothetical protein (H1BulkLitter5446_000004), and hypothetical protein (H1BulkLitter5446_000005) genes, complete cds	0.0000	4574	0.5020	0.0000	0	0	0	0.0000	0	0.00
MN035219.1 Mitovirus sp. isolate H3_Bulk_Litter_17_scaffold_20873 RNA-dependent RNA polymerase (H3BulkLitter1720873_000001) gene, partial cds; and hypothetical protein (H3BulkLitter1720873_000002) gene, complete cds	0.0000	1316	0.3815	0.0000	0	0	0	0.0000	0	0.00
MN035218.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_5268 sequence	0.0000	2539	0.4604	0.0000	0	0	0	0.0000	0	0.00
MN035217.1 Partitiviridae sp. isolate H3_Rhizo_37_scaffold_846 sequence	0.0000	2244	0.5419	0.0000	0	0	0	0.0000	0	0.00
MN035216.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_15478 sequence	0.0000	1273	0.5043	0.0000	0	0	0	0.0000	0	0.00
MN035215.1 Picornavirales sp. isolate H1_Rhizo_Litter_1_scaffold_10802 sequence	0.0000	1343	0.3150	0.0000	0	0	0	0.0000	0	0.00
MN035214.1 Narnavirus sp. isolate H2_Bulk_Litter_12_scaffold_176 sequence	0.0000	5760	0.4811	0.0000	0	0	0	0.0000	0	0.00
MN035213.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_620 RNA-dependent RNA polymerase (H1BulkLitter4620_000001) gene, complete cds; and hypothetical protein (H1BulkLitter4620_000002) gene, partial cds	0.0000	3228	0.4374	0.0000	0	0	0	0.0000	0	0.00
MN035212.1 Riboviria sp. isolate H1_Bulk_29_scaffold_8091 sequence	0.0000	1509	0.5626	0.0000	0	0	0	0.0000	0	0.00
MN035211.1 Leviviridae sp. isolate H3_Bulk_40_scaffold_827 RNA-dependent RNA polymerase (H3Bulk40827_000001) and hypothetical protein (H3Bulk40827_000002) genes, complete cds; and hypothetical protein (H3Bulk40827_000003) gene, partial cds	0.0000	3342	0.4958	0.0000	0	0	0	0.0000	0	0.00
MN035210.1 Riboviria sp. isolate H1_Bulk_30_scaffold_7622 sequence	0.0000	1441	0.3858	0.0000	0	0	0	0.0000	0	0.00
MN035209.1 Leviviridae sp. isolate H1_Bulk_Litter_6_scaffold_301 hypothetical protein (H1BulkLitter6301_000001), hypothetical protein (H1BulkLitter6301_000002), hypothetical protein (H1BulkLitter6301_000003), and RNA-dependent RNA polymerase (H1BulkLitter6301_000004) genes, complete cds	0.0000	4137	0.4738	0.0000	0	0	0	0.0000	0	0.00
MN035208.1 Mitovirus sp. isolate H4_Rhizo_Litter_19_scaffold_1678 hypothetical protein (H4RhizoLitter191678_000001) and RNA-dependent RNA polymerase (H4RhizoLitter191678_000002) genes, partial cds	0.0000	2831	0.4995	0.0000	0	0	0	0.0000	0	0.00
MN035207.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_7711 sequence	0.0000	1588	0.5321	0.0000	0	0	0	0.0000	0	0.00
MN035206.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_299 RNA-dependent RNA polymerase (H1Bulk30299_000001), hypothetical protein (H1Bulk30299_000002), and hypothetical protein (H1Bulk30299_000003) genes, complete cds	0.0000	3600	0.4531	0.0000	0	0	0	0.0000	0	0.00
MN035205.1 Mitovirus sp. isolate H1_Bulk_Litter_6_scaffold_1314 sequence	0.0000	2738	0.4993	0.0000	0	0	0	0.0000	0	0.00
MN035204.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_55946 sequence	0.0000	1178	0.4550	0.0000	0	0	0	0.0000	0	0.00
MN035203.1 Mitovirus sp. isolate H1_Bulk_Litter_6_scaffold_2363 RNA-dependent RNA polymerase (H1BulkLitter62363_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1BulkLitter62363_000002) gene, complete cds	0.0000	2770	0.4848	0.0000	0	0	0	0.0000	0	0.00
MN035202.1 Leviviridae sp. isolate H3_Rhizo_Litter_13_scaffold_4746 RNA-dependent RNA polymerase (H3RhizoLitter134746_000001) gene, partial cds; and RNA-dependent RNA polymerase (H3RhizoLitter134746_000002) gene, complete cds	0.0000	1504	0.5146	0.0000	0	0	0	0.0000	0	0.00
MN035201.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_4839 sequence	0.0000	1729	0.3702	0.0000	0	0	0	0.0000	0	0.00
MN035200.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_21932 sequence	0.0000	1772	0.4430	0.0000	0	0	0	0.0000	0	0.00
MN035199.1 Mitovirus sp. isolate H2_Rhizo_33_scaffold_761 sequence	0.0000	3695	0.4152	0.0000	0	0	0	0.0000	0	0.00
MN035198.1 Leviviridae sp. isolate H2_Bulk_34_250 hypothetical protein (H2Bulk34250_000001), RNA-dependent RNA polymerase (H2Bulk34250_000002), and hypothetical protein (H2Bulk34250_000003) genes, complete cds; and hypothetical protein (H2Bulk34250_000004) gene, partial cds	0.0000	3917	0.4937	0.0000	0	0	0	0.0000	0	0.00
MN035197.1 Leviviridae sp. isolate H2_Bulk_34_20752 sequence	0.0000	1026	0.4708	0.0000	0	0	0	0.0000	0	0.00
MN035196.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_77115 sequence	0.0000	1045	0.4440	0.0000	0	0	0	0.0000	0	0.00
MN035195.1 Mitovirus sp. isolate H1_Bulk_Litter_5_scaffold_2645 sequence	0.0000	2626	0.4794	0.0000	0	0	0	0.0000	0	0.00
MN035194.1 Mitovirus sp. isolate H2_Rhizo_Litter_49_scaffold_13168 sequence	0.0000	1957	0.4691	0.0000	0	0	0	0.0000	0	0.00
MN035193.1 Mitovirus sp. isolate H2_Rhizo_31_scaffold_21591 sequence	0.0000	1487	0.5145	0.0000	0	0	0	0.0000	0	0.00
MN035192.1 Picornavirales sp. isolate H4_Bulk_46_scaffold_4191 sequence	0.0000	2181	0.4851	0.0000	0	0	0	0.0000	0	0.00
MN035191.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_283 RNA-dependent RNA polymerase (H2Bulk35283_000001), hypothetical protein (H2Bulk35283_000002), hypothetical protein (H2Bulk35283_000003), and hypothetical protein (H2Bulk35283_000004) genes, complete cds	0.0000	4005	0.5104	0.0000	0	0	0	0.0000	0	0.00
MN035190.1 Picornavirales sp. isolate H4_Rhizo_Litter_21_scaffold_33 RNA-dependent RNA polymerase (H4RhizoLitter2133_000001) and hypothetical protein (H4RhizoLitter2133_000002) genes, complete cds	0.0000	10477	0.4078	0.0000	0	0	0	0.0000	0	0.00
MN035188.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_9990 sequence	0.0000	1983	0.4170	0.0000	0	0	0	0.0000	0	0.00
MN035187.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_19122 sequence	0.0000	1177	0.4078	0.0000	0	0	0	0.0000	0	0.00
MN035186.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_26288 sequence	0.0000	1460	0.4479	0.0000	0	0	0	0.0000	0	0.00
MN035185.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_221 hypothetical protein (H4RhizoLitter20221_000001), RNA-dependent RNA polymerase (H4RhizoLitter20221_000002), hypothetical protein (H4RhizoLitter20221_000003), and hypothetical protein (H4RhizoLitter20221_000004) genes, complete cds; and hypothetical protein (H4RhizoLitter20221_000005) gene, partial cds	0.0000	4200	0.5014	0.0000	0	0	0	0.0000	0	0.00
MN035184.1 Leviviridae sp. isolate H1_Rhizo_Litter_1_scaffold_22357 sequence	0.0000	1018	0.5472	0.0000	0	0	0	0.0000	0	0.00
MN035183.1 Arenavirus sp. isolate H4_Bulk_46_scaffold_1000 sequence	0.0000	3425	0.2692	0.0000	0	0	0	0.0000	0	0.00
MN035182.1 Mitovirus sp. isolate H4_Rhizo_44_scaffold_28402 sequence	0.0000	1013	0.4758	0.0000	0	0	0	0.0000	0	0.00
MN035181.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_461 RNA-dependent RNA polymerase (H4Bulk46461_000001) and hypothetical protein (H4Bulk46461_000002) genes, complete cds; and hypothetical protein (H4Bulk46461_000003) gene, partial cds	0.0000	3408	0.4830	0.0000	0	0	0	0.0000	0	0.00
MN035180.1 Mitovirus sp. isolate H4_Rhizo_Litter_19_scaffold_24107 sequence	0.0000	1737	0.4375	0.0000	0	0	0	0.0000	0	0.00
MN035179.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_13696_e_354 sequence	0.0000	1569	0.5290	0.0000	0	0	0	0.0000	0	0.00
MN035178.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_7818 sequence	0.0000	1774	0.2959	0.0000	0	0	0	0.0000	0	0.00
MN035177.1 Mitovirus sp. isolate H3_Rhizo_Litter_13_scaffold_1571 sequence	0.0000	2265	0.4009	0.0000	0	0	0	0.0000	0	0.00
MN035176.1 Mitovirus sp. isolate H2_Bulk_Litter_11_3051 sequence	0.0000	2474	0.5121	0.0000	0	0	0	0.0000	0	0.00
MN035175.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_924 sequence	0.0000	2704	0.4878	0.0000	0	0	0	0.0000	0	0.00
MN035174.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_1412 RNA-dependent RNA polymerase (H1Rhizo271412_000001) gene, complete cds; and hypothetical protein (H1Rhizo271412_000002) gene, partial cds	0.0000	2917	0.5067	0.0000	0	0	0	0.0000	0	0.00
MN035173.1 Riboviria sp. isolate H2_Bulk_35_scaffold_39 sequence	0.0000	6164	0.5365	0.0000	0	0	0	0.0000	0	0.00
MN035172.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_2244 hypothetical protein (H4Bulk472244_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Bulk472244_000002) gene, complete cds	0.0000	2359	0.4714	0.0000	0	0	0	0.0000	0	0.00
MN035171.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_4197 sequence	0.0000	1767	0.4329	0.0000	0	0	0	0.0000	0	0.00
MN035170.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_26416 sequence	0.0000	1195	0.4151	0.0000	0	0	0	0.0000	0	0.00
MN035169.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_1256 RNA-dependent RNA polymerase (H2BulkLitter121256_000001) gene, complete cds; and hypothetical protein (H2BulkLitter121256_000002) gene, partial cds	0.0000	3118	0.4137	0.0000	0	0	0	0.0000	0	0.00
MN035168.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_2107 RNA-dependent RNA polymerase (H1BulkLitter52107_000001) and hypothetical protein (H1BulkLitter52107_000002) genes, complete cds	0.0000	2759	0.5205	0.0000	0	0	0	0.0000	0	0.00
MN035167.1 Riboviria sp. isolate H1_Rhizo_25_scaffold_7611 sequence	0.0000	1737	0.5515	0.0000	0	0	0	0.0000	0	0.00
MN035166.1 Arenavirus sp. isolate H2_Bulk_Litter_12_scaffold_2394 sequence	0.0000	2550	0.3502	0.0000	0	0	0	0.0000	0	0.00
MN035165.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_2300 sequence	0.0000	2580	0.3957	0.0000	0	0	0	0.0000	0	0.00
MN035164.1 Riboviria sp. isolate H1_Rhizo_Litter_2_scaffold_20 hypothetical protein (H1RhizoLitter220_000001) and hypothetical protein (H1RhizoLitter220_000002) genes, complete cds; and RNA-dependent RNA polymerase (H1RhizoLitter220_000003) gene, partial cds	0.0000	4445	0.4794	0.0000	0	0	0	0.0000	0	0.00
MN035163.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_1954 hypothetical protein (H3Bulk401954_000001) and RNA-dependent RNA polymerase (H3Bulk401954_000002) genes, complete cds	0.0000	3510	0.5080	0.0000	0	0	0	0.0000	0	0.00
MN035162.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_1877 hypothetical protein (H4Bulk461877_000001) gene, partial cds; RNA-dependent RNA polymerase (H4Bulk461877_000002) and RNA-dependent RNA polymerase (H4Bulk461877_000003) genes, complete cds; and hypothetical protein (H4Bulk461877_000004) gene, partial cds	0.0000	2784	0.4095	0.0000	0	0	0	0.0000	0	0.00
MN035161.1 Totiviridae sp. isolate H4_Bulk_Litter_23_scaffold_24375 sequence	0.0000	1052	0.4762	0.0000	0	0	0	0.0000	0	0.00
MN035159.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_844 hypothetical protein (H1BulkLitter5844_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1BulkLitter5844_000002), hypothetical protein (H1BulkLitter5844_000003), and hypothetical protein (H1BulkLitter5844_000004) genes, complete cds	0.0000	3760	0.5457	0.0000	0	0	0	0.0000	0	0.00
MN035158.1 Leviviridae sp. isolate H3_Bulk_41_scaffold_2428 sequence	0.0000	1387	0.5263	0.0000	0	0	0	0.0000	0	0.00
MN035157.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_2743 sequence	0.0000	2403	0.4444	0.0000	0	0	0	0.0000	0	0.00
MN035156.1 Leviviridae sp. isolate H1_Rhizo_Litter_1_scaffold_215_e_3415 RNA-dependent RNA polymerase (H1RhizoL1215e3415_000001) gene, partial cds; hypothetical protein (H1RhizoL1215e3415_000002), hypothetical protein (H1RhizoL1215e3415_000003), and hypothetical protein (H1RhizoL1215e3415_000004) genes, complete cds; and hypothetical protein (H1RhizoL1215e3415_000005) gene, partial cds	0.0000	3415	0.4597	0.0000	0	0	0	0.0000	0	0.00
MN035155.1 Mitovirus sp. isolate H2_Rhizo_Litter_7_scaffold_3326 hypothetical protein (H2RhizoLitter73326_000001) and RNA-dependent RNA polymerase (H2RhizoLitter73326_000002) genes, partial cds	0.0000	2122	0.2828	0.0000	0	0	0	0.0000	0	0.00
MN035154.1 Leviviridae sp. isolate H1_Bulk_Litter_6_scaffold_4973_e_230_1 RNA-dependent RNA polymerase (H1BulkL64973e2301_000001) and hypothetical protein (H1BulkL64973e2301_000002) genes, partial cds	0.0000	1482	0.5162	0.0000	0	0	0	0.0000	0	0.00
MN035153.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_184 hypothetical protein (H1Bulk29184_000001), hypothetical protein (H1Bulk29184_000002), hypothetical protein (H1Bulk29184_000003), and RNA-dependent RNA polymerase (H1Bulk29184_000004) genes, complete cds	0.0000	4303	0.4608	0.0000	0	0	0	0.0000	0	0.00
MN035152.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1021_e_4350 RNA-dependent RNA polymerase (H2RhizoL491021e4350_000001), hypothetical protein (H2RhizoL491021e4350_000002), and hypothetical protein (H2RhizoL491021e4350_000003) genes, complete cds	0.0000	4350	0.4770	0.0000	0	0	0	0.0000	0	0.00
MN035151.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1578 RNA-dependent RNA polymerase (H2RhizoLitter491578_000001), hypothetical protein (H2RhizoLitter491578_000002), and hypothetical protein (H2RhizoLitter491578_000003) genes, complete cds	0.0000	3883	0.5529	0.0000	0	0	0	0.0000	0	0.00
MN035150.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_20106 RNA-dependent RNA polymerase (H1Bulk3020106_000001) gene, partial cds; and hypothetical protein (H1Bulk3020106_000002) gene, complete cds	0.0000	1043	0.4640	0.0000	0	0	0	0.0000	0	0.00
MN035149.1 Leviviridae sp. isolate H4_Rhizo_45_scaffold_414 hypothetical protein (H4Rhizo45414_000001), hypothetical protein (H4Rhizo45414_000002), RNA-dependent RNA polymerase (H4Rhizo45414_000003), and hypothetical protein (H4Rhizo45414_000004) genes, complete cds	0.0000	3803	0.4928	0.0000	0	0	0	0.0000	0	0.00
MN035148.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_15413 sequence	0.0000	1322	0.3366	0.0000	0	0	0	0.0000	0	0.00
MN035147.1 Mitovirus sp. isolate H4_Rhizo_44_scaffold_4393 sequence	0.0000	1821	0.4668	0.0000	0	0	0	0.0000	0	0.00
