Label,RdRp GenBank Acc,NCBI Tax ID,virus name,taxonomy,Family,Checked,Host
327178194,AEA30062.1,629739,Nique_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Candiru phlebovirus;Nique virus,Phenuiviridae,y,Mammals/ Insects
342360088,AEL29670.1,1048855,Odrenisrou_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Odrenisrou virus,Phenuiviridae,y,Mammals/ Insects
342360051,AEL29649.1,1048850,Phlebovirus_CoAr_171616,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Phlebovirus CoAr 171616,Phenuiviridae,y,Mammals/ Insects
342360114,AEL29685.1,1048857,Phlebovirus_GGP_2011a,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Phlebovirus GGP-2011a,Phenuiviridae,y,Mammals/ Insects
817491949,AKF42412.1,11587,Punta_Toro_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Punta Toro phlebovirus;Punta Toro virus,Phenuiviridae,y,Mammals/ Insects
6723187,BAA89602.1,66266,Rice_grassy_stunt_tenuivirus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Tenuivirus;Rice grassy stunt tenuivirus,Phenuiviridae,y,Plants
195933739,ACG58343.1,12331,Rice_stripe_tenuivirus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Tenuivirus;Rice stripe tenuivirus,Phenuiviridae,y,Plants
133610,P27316.1,11589,Rift_valley_fever_virus_STRAIN_ZH_548_M12_,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Rift Valley fever phlebovirus;Rift valley fever virus (STRAIN ZH-548 M12),Phenuiviridae,y,Mammals/ Insects
383385877,AFH08740.1,1010669,RML_105355_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Uukuniemi phlebovirus;RML-105355 virus,Phenuiviridae,y,Mammals/ Insects
671697663,AII79372.1,1531287,Rukutama_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Uukuniemi phlebovirus;Rukutama virus,Phenuiviridae,y,Mammals/ Insects
556544128,AGZ62535.1,1416745,Salanga_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Salanga virus,Phenuiviridae,y,Mammals/ Insects
331837407,AED98383.1,427316,Salobo_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Salobo virus,Phenuiviridae,y,Mammals/ Insects
568599565,AHE13863.1,1435451,Sclerotinia_sclerotiorum_phlebo_like_virus_1,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Sclerotinia sclerotiorum phlebo-like virus 1,Phenuiviridae,y,Fungi
1025732228,ANC60436.1,1003835,Severe_fever_with_thrombocytopenia_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;SFTS phlebovirus;Severe fever with thrombocytopenia virus,Phenuiviridae,y,Mammals/ Insects
700589638,AIU95032.1,1564099,Silverwater_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Silverwater virus,Phenuiviridae,y,Mammals/ Insects
333494496,AEF56735.1,1034380,Soybean_cyst_nematode_associated_rice_stripe_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Tenuivirus;Rice stripe tenuivirus;Soybean cyst nematode associated rice stripe virus,Phenuiviridae,y,Plants
333494494,AEF56734.1,1034379,Soybean_cyst_nematode_associated_Uukuniemi_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Uukuniemi phlebovirus;Soybean cyst nematode associated Uukuniemi virus,Phenuiviridae,y,Mammals/ Insects
1150147213,YP_009346035.1,1926501,Tapara_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Tapara virus,Phenuiviridae,y,Mammals/ Insects
961594463,ALS88196.1,1764085,Toros_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Toros virus,Phenuiviridae,y,Mammals/ Insects
961438655,ALS19620.1,11590,Toscana_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Sandfly fever Naples phlebovirus;Toscana virus,Phenuiviridae,y,Mammals/ Insects
327178198,AEA30064.1,629737,Turuna_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Candiru phlebovirus;Turuna virus,Phenuiviridae,y,Mammals/ Insects
1150147215,YP_009346036.1,1055750,Uriurana_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Uriurana virus,Phenuiviridae,y,Mammals/ Insects
1150147187,YP_009346026.1,1926502,Urucuri_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Urucuri virus,Phenuiviridae,y,Mammals/ Insects
38371702,NP_941973.1,11591,Uukuniemi_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Uukuniemi phlebovirus;Uukuniemi virus,Phenuiviridae,y,Mammals/ Insects
1072290992,YP_009305143.1,1608144,Yichang_Insect_virus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Goukovirus;Yichang insect goukovirus;Yichang Insect virus,Phenuiviridae,y,Insects
752455836,AJG39274.1,1608145,Yongjia_Tick_Virus_1,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phlebovirus;unclassified Phlebovirus;Yongjia Tick Virus 1,Phenuiviridae,y,Mammals/ Insects
1110866166,APG78168.1,1922514,Beihai_picobirna_like_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 1,Picobirnaviridae,y,Mammals (or bacteria)
1110866210,APG78191.1,1922515,Beihai_picobirna_like_virus_10,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 10,Picobirnaviridae,y,Mammals (or bacteria)
1110866223,APG78198.1,1922516,Beihai_picobirna_like_virus_11,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 11,Picobirnaviridae,y,Mammals (or bacteria)
1110866208,APG78190.1,1922517,Beihai_picobirna_like_virus_12,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 12,Picobirnaviridae,y,Mammals (or bacteria)
1110866214,APG78193.1,1922518,Beihai_picobirna_like_virus_13,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 13,Picobirnaviridae,y,Mammals (or bacteria)
1110866172,APG78171.1,1922519,Beihai_picobirna_like_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 2,Picobirnaviridae,y,Mammals (or bacteria)
1110866182,APG78176.1,1922520,Beihai_picobirna_like_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 3,Picobirnaviridae,y,Mammals (or bacteria)
1110866168,APG78169.1,1922521,Beihai_picobirna_like_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 4,Picobirnaviridae,y,Mammals (or bacteria)
1110866170,APG78170.1,1922522,Beihai_picobirna_like_virus_5,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 5,Picobirnaviridae,y,Mammals (or bacteria)
1110866164,APG78167.1,1922523,Beihai_picobirna_like_virus_6,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 6,Picobirnaviridae,y,Mammals (or bacteria)
1126394475,YP_009333352.1,1922524,Beihai_picobirna_like_virus_7,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 7,Picobirnaviridae,y,Mammals (or bacteria)
1126394469,YP_009333349.1,1922525,Beihai_picobirna_like_virus_8,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 8,Picobirnaviridae,y,Mammals (or bacteria)
1110866205,APG78188.1,1922526,Beihai_picobirna_like_virus_9,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai picobirna-like virus 9,Picobirnaviridae,y,Mammals (or bacteria)
1110866455,APG78315.1,1923084,Hubei_picobirna_like_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei picobirna-like virus 1,Picobirnaviridae,y,Mammals (or Bacteria)
1110866435,APG78305.1,1923085,Hubei_picobirna_like_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei picobirna-like virus 2,Picobirnaviridae,y,Mammals (or Bacteria)
1110866429,APG78302.1,1923086,Hubei_picobirna_like_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei picobirna-like virus 3,Picobirnaviridae,y,Mammals (or Bacteria)
1110866433,APG78304.1,1923087,Hubei_picobirna_like_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei picobirna-like virus 4,Picobirnaviridae,y,Mammals (or Bacteria)
1110866255,APG78214.1,1923349,Jingmen_picobirna_like_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Jingmen picobirna-like virus 1,Picobirnaviridae,y,Animals
1110866367,APG78271.1,1923437,Shahe_picobirna_like_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Shahe picobirna-like virus 1,Picobirnaviridae,y,Animals
1110866362,APG78268.1,1923438,Shahe_picobirna_like_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Shahe picobirna-like virus 2,Picobirnaviridae,y,Animals
1110866501,APG78338.1,1923528,Wenling_picobirna_like_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Wenling picobirna-like virus 1,Picobirnaviridae,y,Animals
1126394332,YP_009333235.1,1922362,Beihai_barnacle_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai barnacle virus 4,Picorna-Calici,y,Vertebrates
1126394432,YP_009333320.1,1922368,Beihai_blue_swimmer_crab_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai blue swimmer crab virus 1,Picorna-Calici,y,Vertebrates
1126394235,YP_009333143.1,1922379,Beihai_echinoderm_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai echinoderm virus 1,Picorna-Calici,y,Vertebrates
1126394372,YP_009333264.1,1922388,Beihai_hermit_crab_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai hermit crab virus 1,Picorna-Calici,y,Vertebrates
1126394312,YP_009333215.1,1922430,Beihai_mantis_shrimp_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai mantis shrimp virus 3,Picorna-Calici,y,Vertebrates
1126394383,YP_009333273.1,1922431,Beihai_mantis_shrimp_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai mantis shrimp virus 4,Picorna-Calici,y,Vertebrates
1126394298,YP_009333197.1,1922432,Beihai_mantis_shrimp_virus_5,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai mantis shrimp virus 5,Picorna-Calici,y,Vertebrates
1110864175,APG76840.1,1922434,Beihai_mollusks_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai mollusks virus 1,Picorna-Calici,y,Vertebrates
1126394415,YP_009333307.1,1922435,Beihai_mollusks_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai mollusks virus 2,Picorna-Calici,y,Vertebrates
1126394396,YP_009333281.1,1922492,Beihai_octopus_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai octopus virus 1,Picorna-Calici,y,Vertebrates
1126394418,YP_009333309.1,1922493,Beihai_octopus_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai octopus virus 2,Picorna-Calici,y,Vertebrates
1126394412,YP_009333303.1,1922496,Beihai_paphia_shell_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai paphia shell virus 1,Picorna-Calici,y,Vertebrates
1126394457,YP_009333342.1,1922497,Beihai_paphia_shell_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai paphia shell virus 2,Picorna-Calici,y,Vertebrates
1126394455,YP_009333341.1,1922498,Beihai_paphia_shell_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai paphia shell virus 3,Picorna-Calici,y,Vertebrates
1126394460,YP_009333344.1,1922499,Beihai_paphia_shell_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai paphia shell virus 4,Picorna-Calici,y,Vertebrates
1127298598,YP_009333520.1,1922645,Beihai_razor_shell_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai razor shell virus 1,Picorna-Calici,y,Vertebrates
1127298520,YP_009333452.1,1922646,Beihai_razor_shell_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai razor shell virus 2,Picorna-Calici,y,Vertebrates
1127298677,YP_009333575.1,1922657,Beihai_sea_slater_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sea slater virus 1,Picorna-Calici,y,Vertebrates
1127298418,YP_009333571.1,1922658,Beihai_sea_slater_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sea slater virus 2,Picorna-Calici,y,Vertebrates
1127298379,YP_009333397.1,1922661,Beihai_sesarmid_crab_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sesarmid crab virus 1,Picorna-Calici,y,Vertebrates
1127298426,YP_009333602.1,1922662,Beihai_sesarmid_crab_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sesarmid crab virus 2,Picorna-Calici,y,Vertebrates
1127298564,YP_009333494.1,1922667,Beihai_shrimp_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai shrimp virus 1,Picorna-Calici,y,Vertebrates
1127298601,YP_009333522.1,1922668,Beihai_shrimp_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai shrimp virus 2,Picorna-Calici,y,Vertebrates
1127298456,YP_009333405.1,1922673,Beihai_sipunculid_worm_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sipunculid worm virus 1,Picorna-Calici,y,Vertebrates
1127298643,YP_009333549.1,1922675,Beihai_sipunculid_worm_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sipunculid worm virus 3,Picorna-Calici,y,Vertebrates
1127298607,YP_009333526.1,1922676,Beihai_sipunculid_worm_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sipunculid worm virus 4,Picorna-Calici,y,Vertebrates
1127298532,YP_009333461.1,1922677,Beihai_sipunculid_worm_virus_5,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sipunculid worm virus 5,Picorna-Calici,y,Vertebrates
1110867916,APG79231.1,1922679,Beihai_sipunculid_worm_virus_7,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sipunculid worm virus 7,Picorna-Calici,y,Vertebrates
1132371000,YP_009336998.1,1922707,Beihai_sphaeromadae_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai sphaeromadae virus 1,Picorna-Calici,y,Vertebrates
1110865170,APG77501.1,1922762,Bole_hyalomma_asiaticum_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Bole hyalomma asiaticum virus 1,Picorna-Calici,y,Vertebrates
1132370682,YP_009336771.1,1922765,Changjiang_crawfish_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 1,Picorna-Calici,y,Vertebrates
1132370619,YP_009336729.1,1922766,Changjiang_crawfish_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 2,Picorna-Calici,y,Vertebrates
1132370665,YP_009336760.1,1922767,Changjiang_crawfish_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 3,Picorna-Calici,y,Vertebrates
1125811746,YP_009330008.1,1922768,Changjiang_crawfish_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 4,Picorna-Calici,y,Vertebrates
1132370306,YP_009336513.1,1922769,Changjiang_crawfish_virus_5,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 5,Picorna-Calici,y,Vertebrates
1110865960,APG78044.1,1922770,Changjiang_crawfish_virus_6,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 6,Picorna-Calici,y,Vertebrates
1132371240,YP_009337172.1,1922771,Changjiang_crawfish_virus_7,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang crawfish virus 7,Picorna-Calici,y,Vertebrates
1132370704,YP_009336786.1,1922826,Changping_earthworm_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changping earthworm virus 1,Picorna-Calici,y,Vertebrates
1132370475,YP_009336629.1,1922835,Hubei_arthropod_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei arthropod virus 1,Picorna-Calici,y,Vertebrates
1132370772,YP_009336830.1,1922836,Hubei_arthropod_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei arthropod virus 3,Picorna-Calici,y,Vertebrates
1132371178,YP_009337127.1,1922860,Hubei_coleoptera_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei coleoptera virus 1,Picorna-Calici,y,Vertebrates
1132371248,YP_009337178.1,1922861,Hubei_coleoptera_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei coleoptera virus 2,Picorna-Calici,y,Vertebrates
1132370396,YP_009336571.1,1922870,Hubei_diptera_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei diptera virus 1,Picorna-Calici,y,Vertebrates
1125811687,YP_009329963.1,1922892,Hubei_earwig_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei earwig virus 3,Picorna-Calici,y,Vertebrates
1125811684,YP_009329961.1,1922900,Hubei_leech_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei leech virus 2,Picorna-Calici,y,Vertebrates
1132370319,YP_009336521.1,1922901,Hubei_leech_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei leech virus 3,Picorna-Calici,y,Vertebrates
1110867512,APG79016.1,1922902,Hubei_leech_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei leech virus 4,Picorna-Calici,y,Vertebrates
1132371125,YP_009337088.1,1922925,Hubei_mosquito_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei mosquito virus 1,Picorna-Calici,y,Vertebrates
1125811799,YP_009330050.1,1922930,Hubei_myriapoda_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei myriapoda virus 1,Picorna-Calici,y,Vertebrates
1125811779,YP_009330034.1,1922931,Hubei_myriapoda_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei myriapoda virus 2,Picorna-Calici,y,Vertebrates
1125811701,YP_009329972.1,1922932,Hubei_myriapoda_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei myriapoda virus 3,Picorna-Calici,y,Vertebrates
1125801157,YP_009330044.1,1922933,Hubei_myriapoda_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei myriapoda virus 4,Picorna-Calici,y,Vertebrates
1132371841,YP_009337675.1,1922990,Hubei_odonate_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei odonate virus 1,Picorna-Calici,y,Vertebrates
1132371271,YP_009337194.1,1922997,Hubei_odonate_virus_2,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei odonate virus 2,Picorna-Calici,y,Vertebrates
1132371385,YP_009337289.1,1922998,Hubei_odonate_virus_3,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei odonate virus 3,Picorna-Calici,y,Vertebrates
1132371966,YP_009337760.1,1922999,Hubei_odonate_virus_4,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei odonate virus 4,Picorna-Calici,y,Vertebrates
1132371856,YP_009337684.1,1923000,Hubei_odonate_virus_5,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei odonate virus 5,Picorna-Calici,y,Vertebrates
1132371305,YP_009337218.1,1923001,Hubei_odonate_virus_6,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei odonate virus 6,Picorna-Calici,y,Vertebrates
